ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3197	13:48:09.726	126402161																		Unclassified	25						384	902	507	1000	517	951	512			241.00	187.39	267.20	184.14	254.10	185.76	211.52	46.83	567.99	276.65	43.10	566.52					568.59	568.59	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3205	13:48:09.735	126410489																	17	Saccade	17						385	902	507	1011	519	956	513			241.00	187.39	270.07	183.30	255.54	185.34	211.48	46.96	568.56	276.73	43.25	567.40					569.17	569.17	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3213	13:48:09.743	126418812																	17	Saccade	17						386			1037	505	1037	505					277.13	188.11						276.79	43.48	568.18						569.22		5.43	4	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3222	13:48:09.751	126427154																		Unclassified	17						387	928	515	1051	505	989	510			248.01	184.55	280.77	188.10	264.39	186.33	211.38	47.28	569.34	276.76	43.65	568.72					569.98	569.98	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3230	13:48:09.760	126435488																		Unclassified	17						388	905	514	1052	523	978	518			241.87	185.12	281.08	181.94	261.48	183.53	211.27	47.39	569.65	276.69	43.81	569.30					570.31	570.31	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3238	13:48:09.768	126443821																	18	Saccade	8						389	950	522	1053	521	1001	521			253.99	182.32	281.27	182.84	267.63	182.58	211.19	47.53	569.94	276.72	43.94	569.79					570.61	570.61	5.69	5.52	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3247	13:48:09.776	126452152																		Unclassified	17						390	950	523	1057	521	1003	522			253.83	182.23	282.53	182.85	268.18	182.54	211.17	47.58	570.08	276.72	44.04	570.10					570.76	570.76	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3255	13:48:09.785	126460485																		Unclassified	17						391	960	518	1064	523	1012	520			256.57	183.79	284.36	182.09	270.46	182.94	211.03	47.66	570.63	276.70	44.20	571.43					571.33	571.33	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3263	13:48:09.793	126468814																	19	Saccade	17						392	958	496	1064	523	1011	509			255.99	191.03	284.36	182.09	270.17	186.56	211.02	47.69	570.73	276.73	44.28	571.59					571.42	571.42	5.67	5.57	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3272	13:48:09.801	126477138																	19	Saccade	17						393	950	502	1068	493	1009	497			253.76	188.93	285.37	191.95	269.56	190.44	211.03	47.69	570.75	276.74	44.29	571.60					571.44	571.44	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3280	13:48:09.809	126485478																		Unclassified	8						394	939	482	1064	495	1001	488			251.00	195.62	284.39	191.34	267.69	193.48	210.94	47.74	570.85	276.67	44.33	571.63					571.56	571.56	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3288	13:48:09.818	126493814																	20	Saccade	8						395	956	514	1066	488	1011	501			255.37	184.94	284.83	193.49	270.10	189.22	210.95	47.80	570.97	276.72	44.42	571.59					571.68	571.68	5.62	5.57	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3297	13:48:09.826	126502135																10		Fixation	342			1.26	25.81	159.90	396	963	520	1069	487	1016	503			257.44	182.97	285.62	193.71	271.53	188.34	210.97	47.83	570.98	276.72	44.45	571.44					571.70	571.70	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3305	13:48:09.834	126510455																10		Fixation	342			1.26	25.81	159.90	397	954	512	1069	488	1011	500			255.03	185.57	285.65	193.63	270.34	189.60	210.89	47.90	571.07	276.65	44.51	571.34					571.79	571.79	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3313	13:48:09.843	126518811																10		Fixation	342			1.26	25.81	159.90	398	938	515	1064	495	1001	505			250.63	184.86	284.30	191.35	267.46	188.11	210.91	47.98	571.17	276.70	44.61	571.25					571.90	571.90	5.08	5.37	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3322	13:48:09.851	126527138																10		Fixation	342			1.26	25.81	159.90	399	938	519	1042	540	990	529			250.67	183.33	278.34	176.61	264.51	179.97	210.94	48.03	571.16	276.70	44.63	571.03					571.90	571.90	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3330	13:48:09.859	126535479																10		Fixation	342			1.26	25.81	159.90	400	943	530	1043	540	993	535			251.99	179.83	278.68	176.57	265.34	178.20	210.87	48.10	571.19	276.63	44.67	570.87					571.94	571.94	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3338	13:48:09.868	126543811																10		Fixation	342			1.26	25.81	159.90	401	954	508	1042	540	998	524			254.98	187.05	278.58	176.48	266.78	181.77	210.91	48.15	571.24	276.68	44.73	570.71					571.99	571.99	5.69	5.50	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3340	13:48:09.869								1	Space								10		Fixation	342			1.26	25.81	159.90																																			
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3347	13:48:09.876	126552133																10		Fixation	342			1.26	25.81	159.90	402	950	499	1073	497	1011	498			253.88	190.00	286.64	190.52	270.26	190.26	210.95	48.13	571.17	276.70	44.68	570.43					571.91	571.91	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3350	13:48:09.879										2	InstructionEnd	Instruction Element					10		Fixation	342			1.26	25.81	159.90																																			
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3355	13:48:09.884	126560473																10		Fixation	342			1.26	25.81	159.90	403	950	495	1073	497	1011	496			253.81	191.37	286.60	190.51	270.21	190.94	210.90	48.09	571.16	276.65	44.62	570.26					571.90	571.90	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3363	13:48:09.893	126568807																10		Fixation	342			1.26	25.81	159.90	404	934	516	1059	511	996	513			249.52	184.45	282.91	185.89	266.22	185.17	210.96	48.32	571.14	276.72	44.85	570.07					571.90	571.90	5.00	5.35	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3372	13:48:09.901	126577134																10		Fixation	342			1.26	25.81	159.90	405	935	521	1063	508	999	514			249.74	182.59	284.20	187.13	266.97	184.86	211.06	48.03	571.04	276.76	44.53	569.84					571.76	571.76	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3380	13:48:09.909	126585471																10		Fixation	342			1.26	25.81	159.90	406	934	521	1073	493	1003	507			249.70	182.58	286.68	191.80	268.19	187.19	211.03	48.32	570.94	276.74	44.81	569.69					571.70	571.70	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3388	13:48:09.918	126593800																10		Fixation	342			1.26	25.81	159.90	407	934	515	1072	488	1003	501			249.59	184.71	286.45	193.52	268.02	189.11	211.12	48.34	570.90	276.84	44.84	569.58					571.66	571.66	4.97	5.34	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3397	13:48:09.926	126602137																10		Fixation	342			1.26	25.81	159.90	408	938	520	1057	519	997	519			250.67	182.93	282.38	183.50	266.52	183.21	211.21	48.34	570.74	276.89	44.85	569.40					571.49	571.49	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3405	13:48:09.934	126610469																10		Fixation	342			1.26	25.81	159.90	409	937	523	1037	553	987	538			250.42	182.22	277.05	172.30	263.74	177.26	211.20	48.39	570.65	276.89	44.88	569.32					571.41	571.41	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3413	13:48:09.943	126618799																10		Fixation	342			1.26	25.81	159.90	410	939	521	1036	553	987	537			250.84	182.65	276.73	172.36	263.79	177.50	211.27	48.43	570.58	276.97	44.91	569.15					571.33	571.33	4.94	5.25	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3422	13:48:09.951	126627137																10		Fixation	342			1.26	25.81	159.90	411	935	521	1055	513	995	517			249.75	182.71	281.88	185.48	265.81	184.09	211.37	48.26	570.42	277.03	44.72	568.86					571.15	571.15	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3430	13:48:09.959	126635469																10		Fixation	342			1.26	25.81	159.90	412	937	531	1061	512	999	521			250.29	179.62	283.53	185.76	266.91	182.69	211.36	48.38	570.28	277.01	44.79	568.68					571.02	571.02	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3438	13:48:09.968	126643802																10		Fixation	342			1.26	25.81	159.90	413	937	535	1061	512	999	523			250.49	178.20	283.48	185.79	266.98	182.00	211.45	48.14	570.21	277.11	44.54	568.56					570.92	570.92	4.89	4.73	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3447	13:48:09.976	126652132																10		Fixation	342			1.26	25.81	159.90	414	939	534	1053	513	996	523			250.98	178.42	281.47	185.20	266.22	181.81	211.55	48.33	569.99	277.16	44.72	568.31					570.72	570.72	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3455	13:48:09.984	126660462																10		Fixation	342			1.26	25.81	159.90	415	939	534	1052	518	995	526			251.02	178.44	281.05	183.61	266.03	181.02	211.56	48.12	569.89	277.18	44.47	568.23					570.60	570.60	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3463	13:48:09.993	126668781																10		Fixation	342			1.26	25.81	159.90	416	941	532	1054	520	997	526			251.44	179.11	281.56	183.22	266.50	181.16	211.65	48.33	569.76	277.28	44.71	568.13					570.48	570.48	4.86	5.25	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3472	13:48:10.001	126677129																10		Fixation	342			1.26	25.81	159.90	417	944	525	1054	520	999	522			252.17	181.49	281.56	183.22	266.86	182.36	211.74	48.37	569.54	277.33	44.74	567.96					570.27	570.27	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3480	13:48:10.009	126685460																10		Fixation	342			1.26	25.81	159.90	418	939	525	1051	521	995	523			251.01	181.40	280.74	182.71	265.87	182.05	211.73	48.40	569.44	277.32	44.76	567.87					570.16	570.16	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3488	13:48:10.018	126693785																10		Fixation	342			1.26	25.81	159.90	419	938	527	1049	518	993	522			250.64	180.76	280.33	183.76	265.48	182.26	211.80	48.58	569.34	277.40	44.95	567.80					570.08	570.08	4.84	5.25	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3497	13:48:10.026	126702125																10		Fixation	342			1.26	25.81	159.90	420	945	536	1053	501	999	518			252.56	177.72	281.52	189.23	267.04	183.48	211.89	48.57	569.10	277.43	44.95	567.67					569.83	569.83	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3505	13:48:10.034	126710450																10		Fixation	342			1.26	25.81	159.90	421	953	540	1054	501	1003	520			254.59	176.40	281.54	189.33	268.07	182.87	211.86	48.54	568.99	277.41	44.92	567.71					569.73	569.73	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3513	13:48:10.043	126718783																10		Fixation	342			1.26	25.81	159.90	422	952	539	1061	496	1006	517			254.34	176.86	283.56	190.79	268.95	183.82	211.92	48.62	568.96	277.49	45.03	567.74					569.70	569.70	4.86	5.24	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3522	13:48:10.051	126727122																10		Fixation	342			1.26	25.81	159.90	423	942	533	1079	504	1010	518			251.76	178.87	288.24	188.39	270.00	183.63	211.97	48.50	568.88	277.52	44.90	567.70					569.60	569.60	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3530	13:48:10.059	126735458																10		Fixation	342			1.26	25.81	159.90	424	940	527	1078	504	1009	515			251.24	180.79	288.19	188.43	269.72	184.61	211.95	48.51	568.87	277.50	44.90	567.73					569.60	569.60	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3538	13:48:10.068	126743782																10		Fixation	342			1.26	25.81	159.90	425	968	531	1053	520	1010	525			258.55	179.54	281.45	183.14	270.00	181.34	212.00	48.49	568.92	277.59	44.87	567.75					569.63	569.63	5.63	5.36	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3547	13:48:10.076	126752126																10		Fixation	342			1.26	25.81	159.90	426	966	532	1039	531	1002	531			258.22	179.14	277.65	179.35	267.93	179.24	212.07	48.45	568.87	277.62	44.84	567.66					569.58	569.58	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3555	13:48:10.084	126760455																10		Fixation	342			1.26	25.81	159.90	427	964	535	1044	535	1004	535			257.67	178.22	278.97	178.25	268.32	178.24	212.04	48.62	568.91	277.59	44.97	567.63					569.64	569.64	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3563	13:48:10.093	126768778																10		Fixation	342			1.26	25.81	159.90	428	956	532	1036	555	996	543			255.53	179.29	276.90	171.52	266.21	175.40	212.10	48.58	569.02	277.68	44.93	567.61					569.74	569.74	5.58	5.22	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3572	13:48:10.101	126777098																10		Fixation	342			1.26	25.81	159.90	429	967	535	1059	521	1013	528			258.42	178.23	283.10	182.76	270.76	180.50	212.13	48.70	568.98	277.69	45.05	567.49					569.71	569.71	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3580	13:48:10.109	126785435																10		Fixation	342			1.26	25.81	159.90	430	967	537	1064	505	1015	521			258.51	177.63	284.28	187.88	271.40	182.75	212.09	48.78	569.02	277.64	45.09	567.47					569.76	569.76	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3588	13:48:10.118	126793782																10		Fixation	342			1.26	25.81	159.90	431	962	529	1064	520	1013	524			257.20	180.10	284.20	183.18	270.70	181.64	212.12	48.82	569.12	277.69	45.14	567.44					569.87	569.87	5.45	5.27	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3597	13:48:10.126	126802106																10		Fixation	342			1.26	25.81	159.90	432	955	520	1061	519	1008	519			255.18	183.15	283.57	183.28	269.38	183.21	212.16	48.80	569.10	277.71	45.12	567.31					569.84	569.84	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3605	13:48:10.134	126810445																10		Fixation	342			1.26	25.81	159.90	433	955	512	1062	520	1008	516			255.10	185.72	283.77	183.16	269.43	184.44	212.12	48.80	569.15	277.67	45.13	567.30					569.89	569.89	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3613	13:48:10.143	126818785																10		Fixation	342			1.26	25.81	159.90	434	941	521	1055	515	998	518			251.51	182.73	281.80	184.60	266.66	183.67	212.16	48.83	569.22	277.73	45.14	567.29					569.96	569.96	4.83	5.24	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														3622	13:48:10.151	126827106																10		Fixation	342			1.26	25.81	159.90	435	926	520	1050	510	988	515			247.39	183.12	280.58	186.46	263.99	184.79	212.23	48.83	569.19	277.77	45.13	567.17					569.93	569.93	-1.00	-1.00	0	0				
